rdkit_SMILES,pIC50,References_type,References_detail,Year,MOSES_passed,vocab_checked
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,7.7,Patent, OTSUKA HOLDINGS CO LTD; WO2013/61077; (2013); A1;,2013,YES,True
COc1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,7.7,Patent, OTSUKA HOLDINGS CO LTD; WO2013/61077; (2013); A1;,2013,YES,True
COc1cc(OC)c(F)c(N(Cc2nc[nH]c2C)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.7,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(N=c2ccc3ncc(-c4cnn(C)c4)nc3n2CC2CCC(=O)N2)cc(OC)c1,7.7,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
Cc1cccc2c1C(=Cc1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2,7.698970004336019,Patent, PFIZER INC; WO2000/8202; (2000); A2;,2000,YES,True
O=C(O)CCc1c(C=C2C(=O)Nc3ccc(Cl)cc32)[nH]c2c1CCCC2,7.698970004336019,Patent, PFIZER INC; US6531502; (2003); B1;,2003,YES,True
NC(=O)C(=C1Nc2ccc(OCCn3ccnc3)cc2S1)c1nccc(C(F)(F)F)n1,7.698970004336019,Patent, TELIK INC; US2010/81653; (2010); A1;,2010,YES,True
CCNC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)c(F)c3)ccn2)c1,7.698970004336019,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cccn4)ccc2-3)cs1)COc1ccccc1,7.698970004336019,Article," Dinges, Jürgen; Albert, Daniel H.; Arnold, Lee D.; Ashworth, Kimba L.; Akritopoulou-Zanze, Irini; Bousquet, Peter F.; Bouska, Jennifer J.; Cunha, George A.; Davidsen, Steven K.; Diaz, Gilbert J.; Djuric, Stevan W.; Gasiecki, Alan F.; Gintant, Gary A.; Gracias, Vijaya J.; Harris, Christopher M.; Houseman, Kathryn A.; Hutchins, Charles W.; Johnson, Eric F.; Li, Hu; Marcotte, Patrick A.; Martin, Ruth L.; Michaelides, Michael R.; Nyein, Michelle; Sowin, Thomas J.; Su, Zhi; Tapang, Paul H.; Xia, Zhiren; Zhang, Henry Q.; Journal of Medicinal Chemistry; vol. 50; 9; (2007); p. 2011 - 2029;",2007,YES,True
O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,7.698970004336019,Article," Honda, Takahiro; Tajima, Hisashi; Kaneko, Yasushi; Ban, Masakazu; Inaba, Takaaki; Takeno, Yuriko; Okamoto, Kazuyoshi; Aono, Hiroyuki; Bioorganic and Medicinal Chemistry Letters; vol. 18; 9; (2008); p. 2939 - 2943;",2008,YES,True
CCN(CC)C(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccn2)c1,7.698970004336019,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCC(=O)O)c[nH]4)c3)cc2F)c1,7.698970004336019,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
COc1ccc2c(c1)C(CC(=O)O)CC2=C1C(=O)Nc2ccccc21,7.698970004336019,Patent, PFIZER INC; US6642251; (2003); B1;,2003,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)O)sc34)cc2)c1,7.698970004336019,Patent, ABBVIE INC; US2011/53905; (2011); A1;,2011,YES,True
CN1CCN(C(=O)c2cnc(C(C(N)=O)=C3Nc4ccccc4S3)nc2C(F)(F)F)CC1,7.698970004336019,Patent, TELIK INC; US2010/81653; (2010); A1;,2010,YES,True
Cc1ccoc1C(=O)Nc1cccc(Oc2ccnc(-c3cc(C(=O)NO)c[nH]3)c2)c1,7.698970004336019,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCC(=O)NCC(O)CO)c[nH]4)c3)cc2)c1,7.698970004336019,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
COc1cc(OC)c(C)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.69,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
CCN(CC)C(=O)Nc1cc(Oc2ccc3c(ccn3C(=O)NC)c2)ccn1,7.67778070526608,Patent, EISAI CO LTD; EP1522540; (2005); A1;,2005,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(N)=O)c[nH]4)c3)cc2)c1,7.67778070526608,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
CS(=O)(=O)NCCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4)c(F)c3)c2cc1C#N,7.67778070526608,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
Cc1ccoc1C(=O)Nc1cccc(Oc2ccnc(-c3cc(C(N)=O)c[nH]3)c2)c1,7.67778070526608,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
COC(=O)c1ccc2c(c1)NC(=O)C2=C(Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,7.67778070526608,Article," Roth, Gerald J.; Binder, Rudolf; Colbatzky, Florian; Dallinger, Claudia; Schlenker-Herceg, Rozsa; Hilberg, Frank; Wollin, Stefan-Lutz; Kaiser, Rolf; Journal of Medicinal Chemistry; vol. 58; 3; (2015); p. 1053 - 1063;",2015,YES,True
COC(=O)c1cc2nccc(Oc3cccc(NC(=O)Nc4cc(C)ccc4F)c3)c2s1,7.67778070526608,Patent, ABBVIE INC; US2011/53905; (2011); A1;,2011,YES,True
CNCCN(c1ccc2ncc(-c3cnn(C)c3)nc2n1)c1c(F)c(OC)cc(OC)c1F,7.66,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2ncco2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,7.66,Patent, OTSUKA HOLDINGS CO LTD; WO2013/61077; (2013); A1;,2013,YES,True
COCC(O)CN(c1ccc2ncc(-c3cnn(C)c3)nc2n1)c1c(F)c(OC)cc(OC)c1F,7.66,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COCCNC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccn2)c1,7.657577319177793,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCC(C(=O)O)C5)c[nH]4)c3)cc2)c1,7.657577319177793,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(C#CCOc5ccccc5)s4)n[nH]c2-3)CC1,7.657577319177793,Article," Dinges, Jürgen; Albert, Daniel H.; Arnold, Lee D.; Ashworth, Kimba L.; Akritopoulou-Zanze, Irini; Bousquet, Peter F.; Bouska, Jennifer J.; Cunha, George A.; Davidsen, Steven K.; Diaz, Gilbert J.; Djuric, Stevan W.; Gasiecki, Alan F.; Gintant, Gary A.; Gracias, Vijaya J.; Harris, Christopher M.; Houseman, Kathryn A.; Hutchins, Charles W.; Johnson, Eric F.; Li, Hu; Marcotte, Patrick A.; Martin, Ruth L.; Michaelides, Michael R.; Nyein, Michelle; Sowin, Thomas J.; Su, Zhi; Tapang, Paul H.; Xia, Zhiren; Zhang, Henry Q.; Journal of Medicinal Chemistry; vol. 50; 9; (2007); p. 2011 - 2029;",2007,YES,True
COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1C#N,7.657577319177793,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
CCN(CC)CCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c2cc1C#N,7.657577319177793,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COC(=O)c1cc(-c2cc(Oc3cccc(NC(=O)Nc4cc(C)ccc4F)c3)ccn2)c[nH]1,7.657577319177793,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
COc1cc2nccc(Oc3ccc(N(C)C(=O)Nc4ccc(F)cc4)cc3)c2cc1C(=O)NC1CC1,7.657577319177793,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COc1cc(OC)c(F)c(N(Cc2nc(CO)c[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.65,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(CC2COC2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.64,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
CNCCN(c1ccc2ncc(-c3cnn(C)c3)cc2n1)c1cc(OC)cc(OC)c1F,7.64,Patent, OTSUKA HOLDINGS CO LTD; WO2013/61077; (2013); A1;,2013,YES,True
CCc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1,7.638272163982407,Article," Dai, Yujia; Guo, Yan; Frey, Robin R.; Ji, Zhiqin; Curtin, Michael L.; Ahmed, Asma A.; Albert, Daniel H.; Arnold, Lee; Arries, Shannon S.; Barlozzari, Teresa; Bauch, Joy L.; Bouska, Jennifer J.; Bousquet, Peter F.; Cunha, George A.; Glaser, Keith B.; Guo, Jun; Li, Junling; Marcotte, Patrick A.; Marsh, Kennan C.; Moskey, Maria D.; Pease, Lori J.; Stewart, Kent D.; Stoll, Vincent S.; Tapang, Paul; Wishart, Neil; Davidsen, Steven K.; Michaelides, Michael R.; Journal of Medicinal Chemistry; vol. 48; 19; (2005); p. 6066 - 6083;",2005,YES,True
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,7.638272163982407,Article," Honda, Takahiro; Tajima, Hisashi; Kaneko, Yasushi; Ban, Masakazu; Inaba, Takaaki; Takeno, Yuriko; Okamoto, Kazuyoshi; Aono, Hiroyuki; Bioorganic and Medicinal Chemistry Letters; vol. 18; 9; (2008); p. 2939 - 2943;",2008,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4C)cc2)c1,7.638272163982407,Article," Dai, Yujia; Hartandi, Kresna; Ji, Zhiqin; Ahmed, Asma A.; Albert, Daniel H.; Bauch, Joy L.; Bouska, Jennifer J.; Bousquet, Peter F.; Cunha, George A.; Glaser, Keith B.; Harris, Christopher M.; Hickman, Dean; Guo, Jun; Li, Junling; Marcotte, Patrick A.; Marsh, Kennan C.; Moskey, Maria D.; Martin, Ruth L.; Olson, Amanda M.; Osterling, Donald J.; Pease, Lori J.; Soni, Niru B.; Stewart, Kent D.; Stoll, Vincent S.; Tapang, Paul; Reuter, David R.; Davidsen, Steven K.; Michaelides, Michael R.; Journal of Medicinal Chemistry; vol. 50; 7; (2007); p. 1584 - 1597;",2007,YES,True
CNC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cccc(C)c4)cc3)ccn2)c1,7.638272163982407,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccc(F)c(NC(=O)c2cccc(Oc3ccnc(-c4cc(C(=O)NO)c[nH]4)c3)c2)c1,7.638272163982407,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
COCCOc1cc2nccc(Sc3ccc(NC(=O)Nc4ccc(F)cc4)s3)c2cc1C#N,7.638272163982407,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
COCC#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,7.638272163982407,Article," Dinges, Jürgen; Albert, Daniel H.; Arnold, Lee D.; Ashworth, Kimba L.; Akritopoulou-Zanze, Irini; Bousquet, Peter F.; Bouska, Jennifer J.; Cunha, George A.; Davidsen, Steven K.; Diaz, Gilbert J.; Djuric, Stevan W.; Gasiecki, Alan F.; Gintant, Gary A.; Gracias, Vijaya J.; Harris, Christopher M.; Houseman, Kathryn A.; Hutchins, Charles W.; Johnson, Eric F.; Li, Hu; Marcotte, Patrick A.; Martin, Ruth L.; Michaelides, Michael R.; Nyein, Michelle; Sowin, Thomas J.; Su, Zhi; Tapang, Paul H.; Xia, Zhiren; Zhang, Henry Q.; Journal of Medicinal Chemistry; vol. 50; 9; (2007); p. 2011 - 2029;",2007,YES,True
CCNC(=O)CCCNC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccn2)c1,7.638272163982407,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCCC(N)=O)c[nH]4)c3)cc2)c1,7.638272163982407,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NO)c[nH]4)c3)cc2F)c1,7.638272163982407,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccsc1C(=O)Nc1cccc(Oc2ccnc(-c3cc(C(=O)OCCO)c[nH]3)c2)c1,7.619788758288394,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
C=CCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1,7.619788758288394,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; US6797823; (2004); B1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCC(=O)O)c[nH]4)c3)cc2F)c1,7.619788758288394,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,7.619788758288394,Patent," GUANGXI WUZHOU ZHONGHENG GROUP CO., LTD.; WO2014/15673; (2014); A1;",2014,YES,True
CCCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1F,7.619788758288394,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; EP1384712; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4csc(C(=O)O)c4)c3)cc2)c1,7.619788758288394,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCSC4)ccc2-3)cs1)COc1ccccc1,7.619788758288394,Article," Dinges, Jürgen; Albert, Daniel H.; Arnold, Lee D.; Ashworth, Kimba L.; Akritopoulou-Zanze, Irini; Bousquet, Peter F.; Bouska, Jennifer J.; Cunha, George A.; Davidsen, Steven K.; Diaz, Gilbert J.; Djuric, Stevan W.; Gasiecki, Alan F.; Gintant, Gary A.; Gracias, Vijaya J.; Harris, Christopher M.; Houseman, Kathryn A.; Hutchins, Charles W.; Johnson, Eric F.; Li, Hu; Marcotte, Patrick A.; Martin, Ruth L.; Michaelides, Michael R.; Nyein, Michelle; Sowin, Thomas J.; Su, Zhi; Tapang, Paul H.; Xia, Zhiren; Zhang, Henry Q.; Journal of Medicinal Chemistry; vol. 50; 9; (2007); p. 2011 - 2029;",2007,YES,True
Cc1cc2cc(Nc3ncnn4cc(-c5nnc(C)o5)c(C(C)C)c34)cnc2[nH]1,7.602059991327962,Article," Johnson, Benjamin M.; Kamath, Amrita V.; Leet, John E.; Liu, Xiaohong; Bhide, Rajeev S.; Tejwani, Ravindra W.; Zhang, Yueping; Qian, Ligang; Wei, Donna D.; Lombardo, Louis J.; Shu, Yue-Zhong; Drug Metabolism and Disposition; vol. 36; 12; (2008); p. 2475 - 2483;",2008,YES,True
CCOC(=O)c1cnn2c(N)c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)cnc12,7.602059991327962,Article," Frey, Robin R.; Curtin, Michael L.; Albert, Daniel H.; Glaser, Keith B.; Pease, Lori J.; Soni, Niru B.; Bouska, Jennifer J.; Reuter, David; Stewart, Kent D.; Marcotte, Patrick; Bukofzer, Gail; Li, Junling; Davidsen, Steven K.; Michaelides, Michael R.; Journal of Medicinal Chemistry; vol. 51; 13; (2008); p. 3777 - 3787;",2008,YES,True
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)cc3C)c2cc1OC,7.602059991327962,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; EP1384712; (2004); A1;,2004,YES,True
COCCOC(=O)c1c[nH]c(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccn2)c1,7.602059991327962,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCCC(=O)N(C)CC(O)CO)c[nH]4)c3)cc2)c1,7.602059991327962,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccoc1C(=O)Nc1cccc(Oc2ccnc(-c3cc(C(=O)OCCO)c[nH]3)c2)c1,7.602059991327962,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
COCC(O)CN(c1ccc2ncc(-c3cnn(C)c3)nc2n1)c1cc(OC)cc(OC)c1F,7.6,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(CC2CCC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.6,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
CNCCN(c1ccc2ncc(-c3cn[nH]c3)nc2n1)c1c(F)c(OC)cc(OC)c1F,7.6,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(CCO)c2ccc3ncc(-c4cnn(CCO)c4)nc3n2)c1,7.59,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2nccn2CCO)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.59,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
O=C(Nc1ccc(Oc2ncnc3[nH]c(-c4ccccn4)cc23)cc1F)NC1CC1,7.585026652029182,Patent, JPARIMOTO ITARU; EISAI CO LTD; EP1415987; (2004); A1;,2004,YES,True
Cc1ccoc1C(=O)Nc1cccc(Oc2ccnc(-c3cc(C(=O)NCC(O)CO)c[nH]3)c2)c1,7.585026652029182,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
CCc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cccc(C)c2)cc1,7.585026652029182,Article," Dai, Yujia; Guo, Yan; Frey, Robin R.; Ji, Zhiqin; Curtin, Michael L.; Ahmed, Asma A.; Albert, Daniel H.; Arnold, Lee; Arries, Shannon S.; Barlozzari, Teresa; Bauch, Joy L.; Bouska, Jennifer J.; Bousquet, Peter F.; Cunha, George A.; Glaser, Keith B.; Guo, Jun; Li, Junling; Marcotte, Patrick A.; Marsh, Kennan C.; Moskey, Maria D.; Pease, Lori J.; Stewart, Kent D.; Stoll, Vincent S.; Tapang, Paul; Wishart, Neil; Davidsen, Steven K.; Michaelides, Michael R.; Journal of Medicinal Chemistry; vol. 48; 19; (2005); p. 6066 - 6083;",2005,YES,True
COc1cc(OC)c(F)c(N(Cc2nc3c([nH]2)CCNC3)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.58,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)cc(N(Cc2c[nH]nn2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.58,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(CCS(C)(=O)=O)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.58,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
CNCCn1c(=Nc2c(F)c(OC)cc(OC)c2F)ccc2ncc(-c3cn[nH]c3)nc21,7.57,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
CCCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1,7.568636235841013,Patent, Kyowa Kirin (in: Kirin Holdings); KIRIN HOLDINGS CO LTD; EP1384712; (2004); A1;,2004,YES,True
Cc1c(C=C2C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(CC(O)CN1CCOCC1)CCC2,7.568636235841013,Article," Tang, Peng Cho; Su, Yi Dong; Feng, Jun; Fu, Jian Hong; Yang, Jiang Liang; Xiao, Lu; Peng, Jiang Hua; Li, Ya Li; Zhang, Lei; Hu, Bing; Zhou, Ying; Li, Fang Qiong; Fu, Bei Bei; Lou, Li Guang; Gong, Ai Shen; She, Gao Hong; Sun, Wei Hong; Mong, Xian Tai; Journal of Medicinal Chemistry; vol. 53; 22; (2010); p. 8140 - 8149;",2010,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCC(S(=O)(=O)O)CC5)c[nH]4)c3)cc2)c1,7.568636235841013,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N5CCN(C)CC5)c[nH]4)c3)cc2)c1,7.568636235841013,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccc(F)c(NC(=O)c2ccc(F)c(Oc3ccnc(-c4cc(C(=O)O)c[nH]4)c3)c2)c1,7.568636235841013,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
CCOCc1c[nH]c(CN(c2ccc3ncc(-c4cnn(C)c4)nc3n2)c2cc(OC)cc(OC)c2F)n1,7.56,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2cn(S(=O)(=O)N(C)C)cn2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.56,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
Cc1ccc(F)c(NC(=O)c2ccc(F)c(Oc3ccnc(-c4cc(C(=O)N5CCCC(O)C5)c[nH]4)c3)c2)c1,7.552841968657781,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
COC(=O)CNC(=O)c1c[nH]c(-c2cc(Oc3cc(C(=O)Nc4cc(C)ccc4F)ccc3F)ccn2)c1,7.552841968657781,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
O=C(Nc1ccccc1)Nc1ccc(Oc2ncnc3[nH]ncc23)cc1,7.552841968657781,Patent," GUANGXI WUZHOU ZHONGHENG GROUP CO., LTD.; WO2014/15673; (2014); A1;",2014,YES,True
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,7.552841968657781,Article," Dai, Yujia; Hartandi, Kresna; Ji, Zhiqin; Ahmed, Asma A.; Albert, Daniel H.; Bauch, Joy L.; Bouska, Jennifer J.; Bousquet, Peter F.; Cunha, George A.; Glaser, Keith B.; Harris, Christopher M.; Hickman, Dean; Guo, Jun; Li, Junling; Marcotte, Patrick A.; Marsh, Kennan C.; Moskey, Maria D.; Martin, Ruth L.; Olson, Amanda M.; Osterling, Donald J.; Pease, Lori J.; Soni, Niru B.; Stewart, Kent D.; Stoll, Vincent S.; Tapang, Paul; Reuter, David R.; Davidsen, Steven K.; Michaelides, Michael R.; Journal of Medicinal Chemistry; vol. 50; 7; (2007); p. 1584 - 1597;",2007,YES,True
Cc1ccoc1C(=O)Nc1cccc(Oc2ccnc(-c3cc(C(=O)NCC(=O)O)c[nH]3)c2)c1,7.552841968657781,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4c[nH]c(C(=O)O)c4)c3)cc2)c1,7.552841968657781,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCNc5ccccc5)c4)n[nH]c2-3)CC1,7.552841968657781,Article," Dinges, Jürgen; Albert, Daniel H.; Arnold, Lee D.; Ashworth, Kimba L.; Akritopoulou-Zanze, Irini; Bousquet, Peter F.; Bouska, Jennifer J.; Cunha, George A.; Davidsen, Steven K.; Diaz, Gilbert J.; Djuric, Stevan W.; Gasiecki, Alan F.; Gintant, Gary A.; Gracias, Vijaya J.; Harris, Christopher M.; Houseman, Kathryn A.; Hutchins, Charles W.; Johnson, Eric F.; Li, Hu; Marcotte, Patrick A.; Martin, Ruth L.; Michaelides, Michael R.; Nyein, Michelle; Sowin, Thomas J.; Su, Zhi; Tapang, Paul H.; Xia, Zhiren; Zhang, Henry Q.; Journal of Medicinal Chemistry; vol. 50; 9; (2007); p. 2011 - 2029;",2007,YES,True
Cc1ccc(F)c(NC(=O)c2ccc(F)c(Oc3ccnc(-c4cc(C(=O)NCC(=O)O)c[nH]4)c3)c2)c1,7.552841968657781,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCCC(=O)N5CCCC(O)C5)c[nH]4)c3)cc2)c1,7.552841968657781,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
Cc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1,7.552841968657781,Article," Dai, Yujia; Guo, Yan; Frey, Robin R.; Ji, Zhiqin; Curtin, Michael L.; Ahmed, Asma A.; Albert, Daniel H.; Arnold, Lee; Arries, Shannon S.; Barlozzari, Teresa; Bauch, Joy L.; Bouska, Jennifer J.; Bousquet, Peter F.; Cunha, George A.; Glaser, Keith B.; Guo, Jun; Li, Junling; Marcotte, Patrick A.; Marsh, Kennan C.; Moskey, Maria D.; Pease, Lori J.; Stewart, Kent D.; Stoll, Vincent S.; Tapang, Paul; Wishart, Neil; Davidsen, Steven K.; Michaelides, Michael R.; Journal of Medicinal Chemistry; vol. 48; 19; (2005); p. 6066 - 6083;",2005,YES,True
COC(=O)c1c[nH]c(-c2cc(Oc3cccc(C(=O)Nc4cc(C)ccc4F)c3)ccn2)c1,7.552841968657781,Patent, ABBVIE INC; US8906944; (2014); B2;,2014,YES,True
COc1cc(OC)c(F)c(N(CC2CCCCO2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.54,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cccnc4)nc3n2)c1,7.54,Patent, OTSUKA HOLDINGS CO LTD; US2014/288053; (2014); A1;,2014,YES,True
